cgBrag,Pepir,Brian,Pieper,0.62,,,,,,,
Juczlaio,slosn,Julia,Nelson,0.91,,,,,,,
Lzuts,Erlanbdsto,Luis,Erlandson,0.63,,,,,,,
Dorodwmyn,Abhcrafebgetl,Dorothy,Ashcrafemalet,0.69,,,,,,,
Trbtn,Hyndyryso,Trenton,Henderson,0.91,,,,,,,
Eezkep,Wodlirgdec,Ezekiel,Woolridge,0.94,,,,,,,
nMtrgakreo,Wrrlezms,Margaret,Willems,0.82,,,,,,,
Crtox,iKetur,Clayton,Kester,0.06,,,,,,,
vrlnldz,naxewl,Orlando,Maxwell,0.85,,,,,,,
Brhara,Krmtasrg,Barbara,Kramer,0.64,,,,,,,
Dlielxu,rOsbroje,Daniell,Osborne,0.63,,,,,,,
auuLsr,xlixes,Laura,Hiles,0.9,,,,,,,
vonnje,Etdro,Ronnie,Elrod,0.86,,,,,,,
Cbr,vrGsu,Clara,Gross,0.78,,,,,,,
dxraijn,toon,Adrian,Batson,0.05,,,,,,,
lvvdovr,oakhet,Salvador,Lockhart,0.54,,,,,,,
Kikmpuql,nJins,Kimberly,Jenkins,0.84,,,,,,,
Rbdarg,heM,Ryan,Mach,0.95,,,,,,,
Juanit,rumcoe,Juanita,Briscoe,0.63,,,,,,,
Deyooh,nFwilqds,Deborah,Fields,0.79,,,,,,,
Lmfnka,Goein,Leona,Green,0.92,,,,,,,
amees,Lazftn,James,Lantz,0.62,,,,,,,
aw,laBir,Carla,Blair,0.76,,,,,,,
Jyde,xir,Joyce,Marr,0.05,,,,,,,
nAotyhn,xdwears,Anthony,Edwards,0.08,,,,,,,
xeodlkyn,lmtens,Gwendolyn,Clements,0.74,,,,,,,
nfMkrd,Telgfpjmaeord,Mark,Telfemaleord,0.09,,,,,,,
Mlsis,Kneswwr,Milissa,Knepper,0.89,,,,,,,
iaSal,uaufemsalefmalema,Sarah,Kaufemalefemaleman,0.03,,,,,,,
lrM,bnqho,Myra,Antonio,0.61,,,,,,,
pamy,beree,Tammy,Herbert,0.73,,,,,,,
lCmrhie,ileenh,Clemmie,Allen,0.6,,,,,,,
Dubihclla,snbrsno,Drucilla,Henderson,0.87,,,,,,,
taor,Snslont,Laura,Saxon,0.07,,,,,,,
Maq,Tgoumcer,Mark,Tucker,0.96,,,,,,,
Playtrjcav,Ouvqsa,Patricia,Osuna,0.89,,,,,,,
eAnorno,zhSt,Antonio,Soto,0.7,,,,,,,
az,Joden,Tara,Jones,0.98,,,,,,,
aMrilypw,cMens,Marilyn,Mcmeans,0.6,,,,,,,
rcMviib,cosw,Marvin,Brown,0.06,,,,,,,
Melpnsis,nsPd,Melissa,Ponds,0.81,,,,,,,
Juli,ofBrwg,Julia,Brown,0.56,,,,,,,
Bbedprtet,Sftatrehite,Brett,Satterwhite,0.76,,,,,,,
Pejygy,maranidoael,Peggy,Martindale,0.92,,,,,,,
aPjt,fwemaleaerl,Paul,Ofemalearrell,0.86,,,,,,,
icDnhd,Hahncojck,Donald,Hancock,0.67,,,,,,,
gtj,eGilmre,Paul,Gilmer,0.74,,,,,,,
iJsmj,hWiysan,James,Wilson,0.87,,,,,,,
Ddebpra,nnt,Debra,Hundt,0.85,,,,,,,
aKmrmn,Kmbqare,Kathryn,Kramer,0.92,,,,,,,
Jcquelyn,Gonzkes,Jacquelynn,Gonzales,0.65,,,,,,,
rBfenap,Jhvewakis,Brenda,Jenkins,0.55,,,,,,,
bwJhng,qams,John,Thames,0.71,,,,,,,
Ahep,mwoctr,Ashley,Procter,0.9,,,,,,,
zfnph,Dituv,Ralph,Duke,0.87,,,,,,,
maea,mlseone,Amanda,Emerson,0.71,,,,,,,
rjputatr,oRheo,Stuart,Rhee,0.03,,,,,,,
arn,orgnr,Aaron,Horn,0.72,,,,,,,
aHyowco,eMtlgelh,Haywood,Metzger,0.54,,,,,,,
dagol,rbtu,Carol,Pruett,0.61,,,,,,,
Rocb,aDlujz,Robert,Daluz,0.6,,,,,,,
tact,ekt,Scott,Jay,0.51,,,,,,,
Jolhnns,Hahny,Johnny,Halley,0.86,,,,,,,
hlape,Patetrxonc,Maple,Patterson,0.7,,,,,,,
kkebcc,nAjhslmo,Rebecca,Ashley,0.1,,,,,,,
cJ,n,Jon,Lamb,0.64,,,,,,,
genvpisjo,Farknmlim,Dennis,Franklin,0.04,,,,,,,
Latsisfoh,Cgobehn,Latisha,Cohen,0.85,,,,,,,
oam,Baxdburys,Ima,Bradbury,0.54,,,,,,,
Kalqrge,Rcihrasonih,Karen,Richardson,0.1,,,,,,,
rkarol,hCiqlsd,Harold,Childs,0.5,,,,,,,
nekrhn,jWastknbi,Kevin,Watkins,0.85,,,,,,,
dkm,Czrcova,Mark,Cordova,0.65,,,,,,,
leaeor,lxn,Eleanor,Wahl,0.56,,,,,,,
Jhle,Cprzo,Janet,Cruz,0.1,,,,,,,
Ahn,Fcelgkg,Althea,Fleming,0.62,,,,,,,
Stxpavniiec,daNe,Stephanie,Nadeau,0.96,,,,,,,
beimotyh,ltol,Timothy,Holt,0.74,,,,,,,
oEzizakbjeth,aenTev,Elizabeth,Tate,0.89,,,,,,,
Maqzr,Gdzad,Mary,Goddard,0.9,,,,,,,
Jposeshz,dyzpnce,Joseph,Prince,0.51,,,,,,,
jlq,Noqmean,Helen,Norman,1,,,,,,,
bo,Yvtxux,Donna,Yocum,0.08,,,,,,,
iEeelen,Marrulemlqco,Eileen,Marrufemaleo,0.66,,,,,,,
Daao,ilWdliamm,Daniel,Williams,0.6,,,,,,,
Anenigse,xanys,Anneliese,Haynes,0.96,,,,,,,
lvdi,zrknade,David,Hernandez,0.64,,,,,,,
Fcdn,ijnn,Frank,King,0.77,,,,,,,
qchcje,Dert,Michele,Durst,0.91,,,,,,,
iakn,yeNvilleo,Frank,Neville,0.52,,,,,,,
Voael,nCrod,Valerie,Conrad,0.82,,,,,,,
nfizfe,aliors,Denise,Yale,0.65,,,,,,,
hedoorg,Vadges,Theodore,Vann,0.94,,,,,,,
ebeac,Wigrvwh,Rebecca,Wright,0.91,,,,,,,
aah,laur,Maria,Fair,0.56,,,,,,,
mdno,Peftyok,Ramon,Peyton,0.52,,,,,,,
Crihpoher,Wgillus,Christopher,Williams,0.66,,,,,,,
dpJcrrw,Kin,Jerry,King,0.56,,,,,,,
p,rkbehrsno,Roy,Roberson,0.92,,,,,,,
Anjot,onlso,Antonio,Rolon,0.96,,,,,,,
rouyy,rffMcpwayin,Eric,Mcswain,0.82,,,,,,,
qSqhleai,arwetk,Shelia,Partee,0.78,,,,,,,
Cygoan,tPetersjon,Clayton,Peterson,0.86,,,,,,,
Somok,vaRmse,Solomon,Ramsey,0.57,,,,,,,
rticia,Zalewsikju,Patricia,Zalewski,0.69,,,,,,,
xnh,Bwgfs,Dean,Berg,0.93,,,,,,,
kKellh,mmisw,Kelly,Smit,0.97,,,,,,,
Jaerevmjyt,Wiouln,Jeremy,Wilson,0.04,,,,,,,
eog,aapJnocs,George,Jones,0.06,,,,,,,
Dvdaoik,lner,David,Engler,0.81,,,,,,,
ccay,Giudkyv,Tracy,Guidry,0.83,,,,,,,
nyaa,Shfrwz,Kaye,Sherwood,0.88,,,,,,,
afrlkv,omHsu,Carol,House,0.89,,,,,,,
afmaw,Mwmoacbk,Irma,Mccormack,0.06,,,,,,,
zfmm,Shpfmaer,Emma,Shafemaleer,0.89,,,,,,,
khalreg,Cegnhporqnj,Charles,Cleghorn,0.82,,,,,,,
hFoyrneec,iSpminrd,Florence,Simpkins,0.76,,,,,,,
raqeos,wlosu,Jason,Nelson,0.74,,,,,,,
o,iop,Robt,Cox,0.95,,,,,,,
Luarlme,Mhhugng,Lauren,Mchugh,0.74,,,,,,,
sCrisnta,Bew,Christina,Barber,0.06,,,,,,,
Cauakqd,Lafelaeyee,Claude,Lafemaleayette,0.95,,,,,,,
illma,haeu,William,Chase,0.8,,,,,,,
reya,bun,Mireya,Bruton,0.59,,,,,,,
Piatyq,Wonizd,Patsy,Wozniak,0.6,,,,,,,
kryce,ganta,Maurice,Nagata,0.1,,,,,,,
vhvles,Depow,Charles,Dews,1,,,,,,,
Eizabehht,Olbr,Elizabeth,Oliver,0.06,,,,,,,
Jgaonp,ftkras,Jason,Parks,0.08,,,,,,,
Daoanh,Clhies,Donna,Childers,0.53,,,,,,,
othoqsa,sJaokcwson,Thomas,Jackson,0.52,,,,,,,
aJesiz,gaywqraz,Jessica,Maynard,0.76,,,,,,,
ldEvk,Gottstcnhs,Eric,Gottschalk,0.85,,,,,,,
Jcnnixfemalreer,mprnire,Jennifemaleer,Springer,0.75,,,,,,,
Dqai,Sze,Daisy,Speece,0.87,,,,,,,
tBerpyg,Hll,Betty,Hill,0.67,,,,,,,
iw,Bruichrers,Erin,Brothers,0.07,,,,,,,
Jsersxe,horeo,Jesse,Poole,0.85,,,,,,,
Bacbraa,faBkm,Barbara,Black,0.57,,,,,,,
iiimllpe,uGtiypurz,Dimple,Gutierez,0.55,,,,,,,
Dxeginse,Kdcho,Denise,Koch,0.010438865,,,,,,,
Jeoemabefemlearye,oMraotvonez,Jefemalefemalerey,Martinez,0.63,,,,,,,
sAphntnoy,pwe,Anthony,Chee,0.89,,,,,,,
Pnl,rFejvnhc,Paul,French,0.6,,,,,,,
tAywhny,Thoihas,Anthony,Thomas,0.87,,,,,,,
nijl,Wijoa,Daniel,Wilson,0.97,,,,,,,
de,Rounyg,Mike,Rodney,0.78,,,,,,,
Ruscei,oqMter,Russell,Moore,0.93,,,,,,,
Ranmnfnod,iy,Raymond,Smith,0.53,,,,,,,
rennvda,pivne,Brenda,Niven,0.5,,,,,,,
uyFoyll,Whaexr,Floyd,Wheeler,0.94,,,,,,,
Kymberyln,nain,Kimberly,Kania,0.7,,,,,,,
anfcc,pcyjr,Randall,Barry,0.77,,,,,,,
Suxaussne,oFnrten,Suzanne,Fontenot,0.04,,,,,,,
Dwan,uwmpheyk,Donna,Humphreys,0.72,,,,,,,
Eilztb,Bi,Elizabeth,Bain,0.87,,,,,,,
iCrmalla,hLeft,Camilla,Lehto,0.63,,,,,,,
eJfemalnfelwerey,endku,Jefemalefemalerey,Dennis,0.58,,,,,,,
lefyu,eMlfv,Kelley,Melvin,0.51,,,,,,,
Psqa,vlKjre,Perla,Keller,0.97,,,,,,,
lEizsmeh,Akdfrosn,Elizabeth,Anderson,0.8,,,,,,,
fcwi,dy,Vicki,Day,0.58,,,,,,,
Bwjeluhq,etnrhol,Beulah,Weatherholt,0.98,,,,,,,
oebJs,rridmqnme,James,Pridmore,0.98,,,,,,,
z,qrsfsuh,Ted,Roush,0.74,,,,,,,
Mawett,pgRievs,Margaret,Rivers,0.62,,,,,,,
Lieloy,aswthoer,Leroy,Hawthorne,0.79,,,,,,,
ratns,Gokeyb,Frances,Games,0.91,,,,,,,
Vgl,fCua,Violet,Chau,0.75,,,,,,,
Cevllnd,Coszu,Cleveland,Courts,0.68,,,,,,,
Jig,Caladwl,Jill,Caldwell,0.65,,,,,,,
Rodotegxyck,Reyddt,Roderick,Reynolds,0.62,,,,,,,
ablek,Peryrsc,Gilbert,Perry,0.74,,,,,,,
iKvd,Bfvrcl,Kevin,Barclay,0.56,,,,,,,
Mrsk,cwon,Mark,Brown,0.66,,,,,,,
Deoripex,re,Dorine,Cress,0.65,,,,,,,
Eysc,Ddinvso,Elyse,Didonato,0.1,,,,,,,
Hermeliynrdi,Phlieps,Hermelinda,Phillips,0.03,,,,,,,
Ankeetee,Bpokunihtjt,Annette,Bouknight,0.86,,,,,,,
icgchpr,xDorlpan,Richard,Dorgan,0.79,,,,,,,
Rjnxad,jot,Ronald,Patton,0.86,,,,,,,
Dxiulo,Glfn,David,Glynn,0.51,,,,,,,
nwomas,lCpdsco,Thomas,Cisco,0.1,,,,,,,
Arrew,rislsolnc,Andrew,Wilson,0.99,,,,,,,
Kenbewhrm,xOtearp,Kenneth,Ortega,0.56,,,,,,,
Mvissc,Rbimaro,Melissa,Romero,0.85,,,,,,,
tt,Hhllt,Scott,Hall,0.9,,,,,,,
rNcoe,esnxsiler,Nicole,Kessler,0.06,,,,,,,
oRnasld,bBesl,Ronald,Byerly,0.54,,,,,,,
pdirdy,irkt,Cindy,White,0.1,,,,,,,
Rihcarr,Alvjarkraod,Richard,Alvarado,0.75,,,,,,,
hasarud,agunuh,Laura,Vaughn,0.63,,,,,,,
Adjinenei,ehomvpimson,Adrienne,Thompson,0.76,,,,,,,
Rfcahhard,Cmmjs,Richard,Cummings,0.68,,,,,,,
aCtifwerien,muixt,Catherine,Smith,0.57,,,,,,,
osaMrico,Hovmfer,Marcie,Hoover,0.73,,,,,,,
quImva,cne,Ima,Bowen,0.86,,,,,,,
hauivddh,Nihlop,David,Nichols,0.98,,,,,,,
Sdrg,vilk,Sandra,Avila,0.69,,,,,,,
hCkistophert,wlk,Christopher,Hall,0.51,,,,,,,
Lmwdronqe,dlizvn,Lawrence,Sullivan,0.99,,,,,,,
zno,jRodirgeuex,John,Rodriguez,0.03,,,,,,,
Age,amtvxn,Angel,Martin,0.08,,,,,,,
plvbi,Aeeg,Alvin,Acevedo,0.5,,,,,,,
rL,Malcrvle,Leroy,Marvel,0.51,,,,,,,
Yolfsa,Twempver,Yolanda,Tremper,0.1,,,,,,,
Anijeal,uoh,Angela,Yu,0.08,,,,,,,
ygu,Cacmrblll,Tina,Campbell,0.92,,,,,,,
lcJameos,Mucwn,James,Mcgowan,0.54,,,,,,,
Mart,oPwvz,Maria,Powell,0.9,,,,,,,
oJydtih,Vteazhuez,Judith,Velazquez,0.09,,,,,,,
Caromwtec,Byppdyn,Charlotte,Braun,0.08,,,,,,,
Ruhqer,Ledws,Robert,Lewis,0.5,,,,,,,
Dexqrra,rofwn,Debra,Brown,0.9,,,,,,,
Jeemleftplerey,Wsbhdwn,Jefemalefemalerey,Washburn,0.1,,,,,,,
Ricaqxrg,ojgnteliue,Richard,Cornelius,0.82,,,,,,,
Mihrela,toi,Michael,Seitz,0.74,,,,,,,
Ovmrn,tMihlas,Omar,Mills,0.002074368,,,,,,,
Crsote,eeVaj,Charlotte,Vega,0.62,,,,,,,
sfvDid,Sqenortrigd,David,Shortridge,0.81,,,,,,,
Mighae,Tailt,Michael,Taylor,0.74,,,,,,,
feyrrda,Dheu,Freda,Dee,0.63,,,,,,,
iAcbagfil,rPeuh,Abigail,Price,0.69,,,,,,,
Jhnt,Breinnlhl,John,Bernal,0.69,,,,,,,
Jquph,ruevrs,Jesus,Culver,0.015879381,,,,,,,
erldal,Cwlmet,Thelma,Coleman,0.9,,,,,,,
Laorcyn,gisew,Larry,Mcgrew,0.7,,,,,,,
Harlkkd,opdy,Harold,Lloyd,0.87,,,,,,,
Rabeore,rBonc,Robert,Brown,0.88,,,,,,,
xDzaibel,cmMbme,Daniel,Mccabe,0.82,,,,,,,
Rbtjy,rlai,Robert,Hamill,0.65,,,,,,,
Jodusuha,Cucsctsfdio,Joshua,Custodio,0.56,,,,,,,
umwers,tReaez,James,Reyes,0.75,,,,,,,
ka,mPres,Tia,Palmer,0.8,,,,,,,
iMwa,owrsy,Merna,Norris,0.92,,,,,,,
Nnicohdqavs,Toawnnjd,Nicholas,Townsend,0.55,,,,,,,
arget,dRanl,Margaret,Rangel,0.58,,,,,,,
nnei,oSnner,Jennie,Spencer,0.82,,,,,,,
jsoka,Gpayhn,Rosa,Gavin,1,,,,,,,
phayt,oasg,Kathy,Leong,0.57,,,,,,,
iRsldr,hqoxs,Richard,Thomas,0.97,,,,,,,
Ji,intqahrgas,Julio,Vargas,0.97,,,,,,,
thely,Wilolaeb,Ashley,Williams,0.58,,,,,,,
Dene,deArente,Daniel,Arnette,0.55,,,,,,,
oDuhte,mJdneq,Dorthy,Jones,0.71,,,,,,,
wBobfbleb,oox,Bobbie,Cox,0.95,,,,,,,
Rhicad,saufl,Richard,Straub,0.95,,,,,,,
chel,Lgp,Michael,Lopez,0.69,,,,,,,
Ane,fuhrkinm,Alena,Durham,0.66,,,,,,,
Frdericgk,Diwtey,Frederick,Downey,0.69,,,,,,,
Jegnifetmalery,uykeuson,Jennifemaleer,Wilkerson,0.64,,,,,,,
el,Vealded,Glen,Valdez,0.91,,,,,,,
vhavne,aGnnnj,Charlene,Gannon,0.06,,,,,,,
tEjw,dBnenntm,Edwin,Bennett,0.68,,,,,,,
Lauyoag,L,Laura,Lowe,0.77,,,,,,,
Dth,Cvgo,Dustin,Cuneo,0.08,,,,,,,
Stehzen,Oermle,Stephanie,Orme,0.95,,,,,,,
Ktayrn,cWealers,Kathryn,Walker,0.73,,,,,,,
dmao,Pt,Adam,Petit,0.98,,,,,,,
ln,ced,John,Reed,0.67,,,,,,,
Mdana,Ganz,Mariano,Gaines,0.95,,,,,,,
eDoeks,aiaodn,Delores,Wilson,0.89,,,,,,,
fHekatjhs,Lsgql,Heather,Long,0.6,,,,,,,
rkaiGgn,Lowkreceq,Graig,Lawrence,0.69,,,,,,,
Mahewvt,Slvwl,Mathew,Saul,0.66,,,,,,,
Iuzveqen,Jnoson,Irene,Johnson,0.7,,,,,,,
armen,Gvzamas,Ramon,Gonzales,0.7,,,,,,,
Ar,Vaaeiez,Anne,Valadez,0.54,,,,,,,
Aarlaoe,jBbifxs,Aaron,Bibbs,0.92,,,,,,,
eiJes,rBenqn,James,Brennan,0.9,,,,,,,
baEwr,y,Edward,Kaul,0.76,,,,,,,
Mgg,yMoesx,Margie,Moyes,0.97,,,,,,,
uGyrek,xGreegwpoor,Greg,Greenwood,0.6,,,,,,,
Dcqbuiie,Wgigaiv,Debbie,Wright,0.73,,,,,,,
gGot,ovlingy,Gregory,Bolinger,0.86,,,,,,,
Alxfemazleerdti,Mcdonalod,Alfemalered,Mcdonald,0.06,,,,,,,
Dvvzn,Bwj,Dawn,Batey,0.81,,,,,,,
Rocoliz,eirgeni,Rosalie,Bergevin,0.94,,,,,,,
Pclfvsy,wMatfil,Patsy,Martin,0.1,,,,,,,
a,rWhmghht,Paul,Wright,0.017842122,,,,,,,
bmerrs,Frankipmle,Jerri,Franklin,0.85,,,,,,,
Steo,jbainl,Scott,Espinal,0.74,,,,,,,
tjel,earmp,Stella,Parr,0.08,,,,,,,
undai,Brasokcd,Linda,Brown,0.04,,,,,,,
Miwe,vStarlhmkwn,Matthew,Stahlman,0.75,,,,,,,
veafe,adrirv,Darcie,Harris,0.97,,,,,,,
Fjarnceas,Banbvirdigae,Frances,Bainbridge,0.71,,,,,,,
vxan,oe,Elva,Moore,0.76,,,,,,,
Tjcsia,Wrssi,Thelma,Wise,0.54,,,,,,,
Jnnibqemailer,dugytvz,Jennifemaleer,Shultz,0.57,,,,,,,
nada,Jnwpson,Candy,Johnson,0.003926371,,,,,,,
cwu,daag,Rick,Randall,0.06,,,,,,,
Rainnne,ewBgt,Roxanne,Biggs,0.59,,,,,,,
Jmz,xHamnzns,Jose,Hammonds,0.62,,,,,,,
Ajlpojo,Pweglkea,Alphonso,Powell,0.53,,,,,,,
izMkchael,,Michael,Rose,0.55,,,,,,,
Cfeslaar,tritqn,Cesar,Martin,0.62,,,,,,,
Rtiqd,Cgjrou,Rita,Carroll,0.96,,,,,,,
Srtleani,ihxl,Stephanie,Mills,0.94,,,,,,,
crff,ijMe,Mary,Mize,0.89,,,,,,,
Borcbce,Steuaqtw,Bruce,Stewart,0.57,,,,,,,
qcre,mma,Robert,Grimes,0.89,,,,,,,
mg,Cxloavfen,Tom,Craven,0.07,,,,,,,
mIarene,Skenlerln,Irene,Skillern,0.75,,,,,,,
Jyimm,tooulhy,Jimmy,Conley,0.7,,,,,,,
wsLzlian,Vklcnzueczila,Lillian,Valenzuela,0.04,,,,,,,
xAciai,hysn,Alicia,Lyons,0.8,,,,,,,
hanan,qevaye,Brianna,Savage,0.83,,,,,,,
aFlzon,Jedcsknon,Fallon,Jackson,0.05,,,,,,,
sJfhsicak,Samvact,Jessica,Smartt,0.6,,,,,,,
iexnnifemseaer,nSchizd,Jennifemaleer,Sanchez,0.61,,,,,,,
Dvrik,Mtoacd,David,Meads,0.87,,,,,,,
Gtgory,Bxeyyjert,Gregory,Beyer,0.06,,,,,,,
gStehpn,kHnredizng,Stephen,Harding,0.53,,,,,,,
oMiw,rnqo,Morris,Marone,0.5,,,,,,,
kJulpi,aHyniik,Julia,Haynes,0.84,,,,,,,
Aka,Meadaosn,Alan,Madison,0.86,,,,,,,
eJnxekifemaleer,Rosb,Jennifemaleer,Rosalez,0.89,,,,,,,
bhnn,gPzi,Donna,Perez,0.5,,,,,,,
cTterrell,Cbar,Terrell,Carr,0.76,,,,,,,
Jbonhy,xAdrlxine,John,Arline,0.76,,,,,,,
rpw,rGubml,Carl,Gamble,0.64,,,,,,,
xwuordes,Brberayhdill,Lourdes,Berryhill,0.1,,,,,,,
soltlnv,os,Colleen,Stokes,0.016363799,,,,,,,
eJr,airjriosnk,Jerry,Harrison,0.05,,,,,,,
frtved,oaley,David,Bailey,0.71,,,,,,,
heofe,jxv,George,Cox,0.71,,,,,,,
Gerecaleine,kcBurtn,Geraldine,Burton,0.93,,,,,,,
rp,scarsdoq,Leo,Richardson,0.011054202,,,,,,,
uhrCly,oqs,Cheryl,King,0.03,,,,,,,
xt,rDeks,Ruth,Drees,0.78,,,,,,,
lnEshiwe,Couhoryer,Elsie,Cournoyer,0.06,,,,,,,
Dabnxbixl,Pgapnbau,Daniel,Papineau,0.87,,,,,,,
yri,Wuiqslonb,Wm,Wilson,0.94,,,,,,,
jEiwirc,Blotws,Eric,Bott,0.83,,,,,,,
Sereu,eel,Serena,Steele,0.54,,,,,,,
Lvarsnc,eAsw,Lawrence,Andrews,0.62,,,,,,,
rDebbiep,eHdnrnhfe,Debbie,Hearne,0.56,,,,,,,
Dabe,rFaiknlin,David,Franklin,0.59,,,,,,,
dElaebth,sFng,Elizabeth,Fasano,0.9,,,,,,,
Chgismtphjqr,Wltn,Christopher,Wilson,0.63,,,,,,,
Fkednerciko,uMascshanl,Frederick,Marshall,1,,,,,,,
iDhesi,Sltte,Desiree,Stolte,0.57,,,,,,,
naLliple,rrayr,Lillie,Taylor,0.51,,,,,,,
xJvts,Jeoexse,Jose,Jones,0.58,,,,,,,
Pfarbcte,Pratg,Patrice,Pratt,0.79,,,,,,,
Den,o,Denise,Klos,0.91,,,,,,,
Bcprara,Rorbinsnh,Barbara,Robinson,0.75,,,,,,,
mnudl,Blahkwlb,Emanuel,Blackwell,0.5,,,,,,,
rcomiu,uvaden,Gloria,Gagne,0.83,,,,,,,
ylavky,ndlgr,Mary,Edgar,0.64,,,,,,,
Elijzpabhx,eHrrzhr,Elizabeth,Herrera,1,,,,,,,
uTiqoty,Capnhy,Timothy,Chaney,0.51,,,,,,,
uarl,Dvuq,Paul,Davis,0.82,,,,,,,
jhdod,fjMamesj,Todd,Moses,0.07,,,,,,,
voccezynh,nKijwgn,Jocelyn,King,0.76,,,,,,,
Cylaak,Pnytesrje,Clark,Petersen,0.58,,,,,,,
rapon,uxbcr,Sharon,Fuller,0.62,,,,,,,
fSalvuore,dBsndgy,Salvatore,Bandy,0.62,,,,,,,
Fryncli,Bnyxv,Francis,Bayne,0.63,,,,,,,
nJasno,rMonomreg,Jason,Moore,0.92,,,,,,,
Eivb,kjsu,Elvia,Huss,0.71,,,,,,,
gaErnetise,shckubron,Ernestine,Blackburn,0.64,,,,,,,
uee,Sjtpno,Melva,Stjohn,0.72,,,,,,,
kyjihard,Grodvuy,Richard,Grady,0.74,,,,,,,
Styipmvhen,oHkojd,Stephen,Hood,0.91,,,,,,,
ijchadd,Taymlr,Richard,Taylor,0.58,,,,,,,
Beqcofu,iClrka,Beau,Clark,0.63,,,,,,,
ovnil,wvstyp,Donald,Ives,0.68,,,,,,,
put,xMcdeobwegll,Trent,Mcdowell,0.07,,,,,,,
Cgidhys,Bzbeaolck,Cindy,Blalock,0.65,,,,,,,
tgShelap,mwtehll,Sheila,Mitchell,0.97,,,,,,,
lny,iogse,Troy,Hodges,0.55,,,,,,,
Wrhliajx,asgj,William,Kagan,0.54,,,,,,,
lChbarl,let,Charles,Felten,0.96,,,,,,,
zichrbqad,Snowd,Richard,Snowden,0.51,,,,,,,
Aingca,lkq,Angelica,Glenn,0.91,,,,,,,
vMidlrl,ktnzt,Mildred,Mantz,0.08,,,,,,,
Rolle,Fuosu,Rosalie,Foster,0.92,,,,,,,
Ewqizaehbt,yrs,Elizabeth,Meyers,0.92,,,,,,,
tlwy,imwpsgos,Mary,Simpson,0.94,,,,,,,
aahtwm,Vyhekmarqe,Cathy,Velarde,0.92,,,,,,,
racy,qFheldzds,Tracy,Fields,0.83,,,,,,,
kdprt,icev,Robert,Ricker,0.06,,,,,,,
Knetnhe,rawksoe,Kenneth,Lawson,0.75,,,,,,,
lOglixa,rBadefemazwor,Olga,Bradfemaleord,0.98,,,,,,,
Frsoniscw,ashidt,Francisco,Rashid,0.05,,,,,,,
abrorwa,Cvb,Barbara,Combs,0.86,,,,,,,
be,wdid,Fern,Davis,0.94,,,,,,,
taSnky,srscer,Stanley,Warner,0.009305416,,,,,,,
jKlzrn,iesfr,Karen,Besser,0.71,,,,,,,
cct,Madrrboigjl,Royce,Madrigal,0.64,,,,,,,
n,Pjvade,Ken,Paden,0.82,,,,,,,
Ronbe,Stshse,Robert,Stephens,0.83,,,,,,,
re,asr,Terry,Kay,1,,,,,,,
hoTaxms,hiFmed,Thomas,Field,0.08,,,,,,,
rt,neqngtner,April,Genthner,0.66,,,,,,,
va,Whximterj,Wanda,Whitmer,0.73,,,,,,,
Tdertncf,Hrtalkel,Terence,Hartley,0.61,,,,,,,
ama,Anmfss,Kira,Andress,0.72,,,,,,,
Thmr,gSwesy,Tamara,Sawyer,0.65,,,,,,,
hr,Hycsadne,Mark,Harden,0.9,,,,,,,
Magii,Hsncki,Margie,Hancock,0.58,,,,,,,
Katakfride,oBydfwz,Katherine,Boyd,0.6,,,,,,,
Sxseu,ekoargz,Sue,George,0.77,,,,,,,
Nml,r,Nell,Farr,0.78,,,,,,,
Jimeo,cgya,Jamie,Day,0.6,,,,,,,
Jqbeq,Weprm,James,Weber,0.53,,,,,,,
nude,ot,Helen,Cox,0.63,,,,,,,
wLisech,Hjrryngtsn,Leah,Harrington,0.51,,,,,,,
Roairlg,Pkieq,Rosario,Price,0.95,,,,,,,
aSab,Spazb,Susan,Sparks,0.74,,,,,,,
Tmhersa,rgbolel,Theresa,Powell,0.8,,,,,,,
xAry,Wilms,Aubrey,Williams,0.06,,,,,,,
gRebmcac,Gopvkyon,Rebecca,Gordon,0.05,,,,,,,
ivasn,ermumn,Gino,Drummond,1,,,,,,,
vEdcwrdlk,Hoga,Edward,Hogan,0.93,,,,,,,
Chstnwa,ock,Christina,Scott,0.55,,,,,,,
ujsh,Prceahc,Justin,Price,0.51,,,,,,,
Cpwallre,Egksd,Charles,Edwards,0.98,,,,,,,
grpy,whwwore,Brook,Whitworth,0.84,,,,,,,
lio,Beaesr,Marion,Baker,0.78,,,,,,,
gMcet,hjety,Margaret,Perry,0.6,,,,,,,
fmawcl,Hewyar,Paul,Henry,1,,,,,,,
oenuy,boyaw,Henry,Rowan,0.64,,,,,,,
lxmfa,aoRakj,Sam,Roach,0.63,,,,,,,
nWgltr,drgumo,Walter,Burgos,1,,,,,,,
wDmnvaiu,Mogx,David,Morgan,0.84,,,,,,,
bejeohnn,Hofeaelefmalman,Deeann,Hofemalefemaleman,0.67,,,,,,,
sMiaceee,rCntttg,Michelle,Cornett,0.58,,,,,,,
farrjt,Mkfreu,Larry,Moore,0.99,,,,,,,
Frnmneia,Mizz,Francine,Mintz,0.78,,,,,,,
Cs,ealcvei,Chris,Beasley,1,,,,,,,
Lrunynda,tKnyz,Lynda,Kunz,0.88,,,,,,,
yet,olaymret,Clyde,Palmer,0.011290736,,,,,,,
